"ID","tag_image","respect","name","leader","age","tag","co_leader","capacity","members","rank","division","level","position","wins","leader_name","co_leader_name","leader_last_action"
43562,"43562-0.png",0,"ass stretchers",2077440,1600,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43563,"43563-0.png",0,"ANNUNAKI",2351984,1600,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43565,"43565-0.png",0,"Imran",1452323,1600,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43566,"43566-0.png",0,"Machine Mentality",2179204,1599,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43569,"43569-0.png",0,"Alaskan Pipeline",1708715,1599,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43572,"43572-0.png",0,"Noob Hideout",2348620,1599,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43573,"43573-0.png",0,"ArmedDangerous",2410101,1599,"AD",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43575,"43575-0.png",0,"Century",2203923,1599,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43578,"43578-0.png",0,"Regal Bank",2341440,1598,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43579,"43579-0.png",0,"---BULLET---",969242,1598,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43580,"43580-0.png",0,"mayhem",1538328,1598,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43581,"43581-0.png",0,"D.O.C.",2324332,1598,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43583,"43583-0.png",0,"Army Of Pink",2250031,1597,"Pink",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43587,"43587-50028.png",0,"Ferdelance",1566379,1596,"FER",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43592,"43592-0.png",0,"The No Name Gang",2308635,1595,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43593,"43593-0.png",0,"Torn City FC",2345761,1595,"TCFC",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43594,"43594-0.png",0,"Main Street Gang",1954816,1595,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43595,"43595-0.png",0,"LK Retirement House",1801948,1595,"LK",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43598,"43598-0.png",0,"Morning Stars",2274232,1594,"Star",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43599,"43599-0.png",0,"Scientific Anomoly",2195796,1594,"SCAY",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43601,"43601-0.png",0,"BARRISON DEL ARMGO",1868285,1593,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43602,"43602-70628.png",0,"The 420",2370795,1593,"T420",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43603,"43603-0.png",0,"Order of the Chafing Wang",7545,1593,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43604,"43604-0.png",0,"Torn x",1031096,1592,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43609,"43609-0.png",0,"quangeek",2233469,1589,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43611,"43611-0.png",0,"Shits & Giggles",585854,1589,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43613,"43613-0.png",0,"The Good One",1463924,1588,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43616,"43616-0.png",0,"mememe",2168243,1588,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43617,"43617-0.png",0,"The Masks",2206406,1588,"New",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43619,"43619-0.png",0,"PsyCHiatry",2351861,1587,"MENT",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43624,"43624-0.png",0,"Banking here",2323497,1587,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43625,"43625-0.png",0,"Deleted 93837627828",2243422,1587,"?",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43626,"43626-0.png",0,"Retired...",1089425,1587,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43631,"43631-0.png",0,"Nothing",2251652,1585,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43632,"43632-30719.png",0,"The Nuclear Mask",2271919,1585,"NUKE",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43633,"43633-0.png",0,"The Wolf",2177279,1585,"CREW",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43636,"43636-0.png",0,"N.W.A",2154056,1584,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43638,"43638-0.png",0,"Skull and crossbones",2206786,1584,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43641,"43641-0.png",0,"Brave",2342025,1583,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43642,"43642-0.png",0,"Kings",1571189,1582,"KING",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43643,"43643-0.png",0,"BEASTCOAST",2211571,1582,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43646,"43646-0.png",0,"6546",2044366,1581,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43647,"43647-0.png",0,"tttttttttttttt",992124,1581,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43649,"43649-55459.png",0,"Kaos Krew",2345950,1581,"-KK-",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43652,"43652-0.png",0,"--Faction--",2344045,1581,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43654,"43654-0.png",0,"NEW FACTION",2341257,1580,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43655,"43655-0.png",0,"The Super Rad",1938877,1580,"SR",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43656,"43656-0.png",0,"TS-4-ALL",2266818,1580,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43659,"43659-0.png",0,"ROM",2026390,1579,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43661,"43661-0.png",0,"Oh no they didn't",2223525,1579,"ONTD",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43666,"43666-0.png",0,"Rekt'l bleeding",67131,1578,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43667,"43667-0.png",0,"Bank99",1941578,1578,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43668,"43668-0.png",0,"NoMurder",1868265,1578,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43669,"43669-0.png",0,"Salty Dawgs",2233849,1578,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43670,"43670-0.png",0,"Bye Torn",972499,1578,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43671,"43671-0.png",0,"Hated",2338657,1578,"H8",0,20,0,"Unranked",0,1,0,0,NA,NA,NA
43672,"43672-0.png",0,"Lego Knights",1247799,1578,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43675,"43675-84420.png",0,"zzz...",1887247,1577,"zzz",0,20,0,"Unranked",0,1,0,0,NA,NA,NA
43677,"43677-0.png",0,"quanpeace",2233469,1576,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43678,"43678-31216.png",0,"Null",2331652,1576,"Null",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43679,"43679-0.png",0,"filay",1690030,1576,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43684,"43684-0.png",0,"Kokobloco",2413702,1575,"Koko",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43686,"43686-0.png",0,"servematt",2094156,1575,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43687,"43687-18737.png",0,"disbanded",2009826,1574,"smke",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43689,"43689-0.png",0,"Illyria",2304130,1574,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43690,"43690-0.png",0,"Medical Intervention",1874852,1574,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43691,"43691-0.png",0,"TC Cartel",2353132,1574,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43692,"43692-31946.png",0,"YesWasFrakcja",2362436,1573,"YWP",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43694,"43694-0.png",0,"Together we stand",2346038,1573,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43695,"43695-0.png",0,"Warhammer",2347638,1573,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43696,"43696-0.png",0,"The shield of justice",2356741,1573,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43698,"43698-0.png",0,"Valut",2101965,1572,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43700,"43700-0.png",0,"Bush Buddies",2003714,1572,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43704,"43704-0.png",0,"cool kids",1684025,1571,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43706,"43706-55953.png",0,"Cosa Nostra Recruiting",1733778,1571,"C.N.",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43711,"43711-0.png",0,"misfit",1282862,1570,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43712,"43712-0.png",0,"Bankkkkkkk",2045193,1570,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43715,"43715-0.png",0,"Stratton Oakmont",2366559,1569,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43716,"43716-0.png",0,"Cosa Nostra 420",2328609,1569,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43717,"43717-47031.png",0,"Black Lions",2023180,1568,"BKLN",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43718,"43718-0.png",0,"Dragon busters",2282345,1568,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43719,"43719-0.png",0,"Salacious",2093887,1568,"SAL",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43723,"43723-0.png",0,"Money Syndicate",2345470,1567,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43725,"43725-42601.png",0,"K a K",2053144,1567,"KaK",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43726,"43726-0.png",0,"THE BOUNTY",1151690,1567,"BB",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43727,"43727-0.png",0,"slime belief",2352411,1567,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43728,"43728-0.png",0,"My Deck",1888768,1567,"MYDK",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43729,"43729-0.png",0,"Aintkickmeoutthisone",2207472,1566,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43731,"43731-0.png",0,"ASTROWORLD",2081376,1566,"AW",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43732,"43732-55207.png",0,"Moving Soon",1098594,1566,"---",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43733,"43733-20210.png",0,"The Ass Shovelers",2223984,1566,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43734,"43734-0.png",0,"SAVAGE SQUAD",1844003,1566,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43735,"43735-0.png",0,"Sons of Odin",2273618,1565,"SoO",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43737,"43737-26481.png",0,"The Last Kingdom",2457294,1565,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43739,"43739-4231.png",0,"Zero",2158251,1565,"0",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43740,"43740-24083.png",0,"FOR SALE XXX",2300213,1565,"Sal",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43741,"43741-0.png",0,"Murder, Inc.",2314286,1565,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43742,"43742-0.png",0,"Birds of Warr",2203763,1565,"BOWR",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43743,"43743-0.png",0,"Free Masons",2356694,1565,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43745,"43745-0.png",0,"The next level Play",1308620,1564,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43747,"43747-0.png",0,"The hell hounds",2356741,1564,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43750,"43750-0.png",0,"Fallen Ones",2182537,1564,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43751,"43751-0.png",0,"-KP-Family",938360,1564,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43753,"43753-77914.png",0,"Wolfram",1441676,1563,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43754,"43754-0.png",0,"Lemonade Mouth",1975332,1563,"US",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43755,"43755-0.png",0,"Deciders of Fate",2417546,1563,"DOF",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43756,"43756-0.png",0,"Rax Sucks",2105376,1563,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43757,"43757-0.png",0,"Soldiers Of Aggression",2090139,1563,"AOA",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43761,"43761-0.png",0,"Torn Freak",998990,1562,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43762,"43762-0.png",0,"f**k you bitch",979467,1562,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43763,"43763-0.png",0,"Egotists",2349722,1562,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43764,"43764-0.png",0,"Bank of Geo",2094933,1562,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43766,"43766-0.png",0,"Migo Cartel",2330790,1562,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43768,"43768-0.png",0,"redherring",1819082,1561,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43772,"43772-0.png",0,"Game is just a game.",2079458,1561,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43775,"43775-0.png",0,"The Home For Noobs",2306250,1560,"HFN",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43777,"43777-0.png",0,"Rise from Ashes",1784329,1560,"RfA",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43779,"43779-0.png",0,"Suicide Squad Inc",2366493,1560,"SSQ",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43781,"43781-0.png",0,"Diva Diva",1700877,1559,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43783,"43783-0.png",0,"The Former",2379843,1559,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43784,"43784-0.png",0,"THE CIRCUS",2353667,1559,"-TC",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43788,"43788-89669.png",0,"Fgghjn",2273618,1558,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43789,"43789-0.png",0,"Tcgbst",2188304,1558,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43792,"43792-78874.png",0,"Criminally Insane",2182537,1558,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43794,"43794-0.png",0,"The halo reach",2374947,1558,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43795,"43795-0.png",0,"Latinos Unidos",2374149,1558,"LaT",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43796,"43796-0.png",0,"ying",2071419,1558,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43797,"43797-0.png",0,"The kill",2330961,1558,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43798,"43798-0.png",0,"Dilawan",1631200,1558,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43803,"43803-0.png",0,"HARDWORK/SUCCESS",1661514,1557,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43806,"43806-0.png",0,"Dracarys - Recruiting",2186517,1557,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43809,"43809-0.png",0,"Devils Gate",2188304,1557,"DVLT",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43810,"43810-0.png",0,"La hermandad ",2257299,1556,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43811,"43811-0.png",0,"League of Assassins",2369092,1556,"LOA",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43812,"43812-0.png",0,"Lakers",2169382,1556,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43814,"43814-28933.png",0,"Dead Inside",1864591,1556,"DI",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43815,"43815-0.png",0,"Aurors",2383525,1556,"",0,20,0,"Unranked",0,1,0,0,NA,NA,NA
43819,"43819-0.png",0,"West Side Hustlers",2375353,1555,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43820,"43820-0.png",0,"lowlevelcriminal",2365112,1555,"crim",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43825,"43825-0.png",0,"THE EDGE",2375252,1554,"420",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43826,"43826-0.png",0,"The Watchlist",2307213,1554,"LIST",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43827,"43827-0.png",0,"The peaceful people",2249915,1553,"Tpp",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43831,"43831-0.png",0,"Crim Inc.",1859996,1553,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43833,"43833-0.png",0,"laughing cof",130082,1552,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43838,"43838-28202.png",0,"Cult of the Dead Cow",1194103,1551,"cDc",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43839,"43839-0.png",0,"420L",2352931,1551,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43840,"43840-62004.png",0,"Carnage!",2395991,1551,"CRNG",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43841,"43841-0.png",0,"Burn this",2050558,1551,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43842,"43842-0.png",0,"The Wraiths",2205311,1551,"NVAL",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43844,"43844-0.png",0,"DB-Christ",1542515,1550,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43846,"43846-0.png",0,"Blahblahblah",2076337,1550,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43847,"43847-0.png",0,"jokers wild",2371004,1550,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43848,"43848-0.png",0,"Unite-IV-Org",2242688,1550,"IV",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43849,"43849-0.png",0,"honey badgers",2379332,1550,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43850,"43850-0.png",0,"akar",2248048,1549,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43851,"43851-0.png",0,"_Defend_Team_",2084108,1549,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43852,"43852-0.png",0,"WAGGOS ITEM DUPLICATION",2309840,1549,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43853,"43853-0.png",0,"Rise up",2378636,1549,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43854,"43854-0.png",0,"The Memers",2234842,1549,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43855,"43855-0.png",0,"sky riders",2384828,1549,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43856,"43856-0.png",0,"10000-BC",2084118,1549,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43860,"43860-2230.png",0,"The Aesir",2328707,1547,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43861,"43861-0.png",0,"J.F.A",259767,1547,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43863,"43863-0.png",0,"CaliEsCali",2385044,1547,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43864,"43864-0.png",0,"VortexCortex",2389838,1546,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43865,"43865-0.png",0,"ze_1001",620593,1546,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43866,"43866-0.png",0,"Doctors Without Degrees",2071407,1546,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43867,"43867-0.png",0,"Small Think",2448797,1546,"Hmmm",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43870,"43870-0.png",0,"hard",2321537,1545,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43872,"43872-94465.png",0,"LLP",2095323,1545,"LLP",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43874,"43874-0.png",0,"Bloom",2135678,1544,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43876,"43876-0.png",0,"My Tree",1685931,1544,"MT",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43882,"43882-0.png",0,"Pocket Seven",2382228,1543,"77",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43883,"43883-22841.png",0,"Team Beige!",1261819,1542,"#TB",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43884,"43884-0.png",0,"The Russian Federation",2383939,1542,"Slav",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43885,"43885-90132.png",0,"CBoA (moving factions!)",2382588,1542,"CBoA",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43887,"43887-0.png",0,"Only Meeee! ",2227765,1542,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43888,"43888-0.png",0,"palaca",1309641,1541,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43890,"43890-89749.png",0,"Sale",2625629,1541,"PB",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43891,"43891-0.png",0,"RootWest",2390901,1541,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43892,"43892-0.png",0,"Say&#039;s dirty hole",2205461,1541,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43893,"43893-82859.png",0,"Element8",2414762,1541,"E8",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43896,"43896-0.png",0,"The Allegiance",2387181,1540,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43898,"43898-0.png",0,"Weebs and Geeks",2234521,1540,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43899,"43899-0.png",0,"Dirty Sanchez's",2190299,1540,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43903,"43903-5354.png",0,"The 420 training!",2473121,1539,"KRAY",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43904,"43904-4097.png",0,"NITB",2280945,1539,"NITB",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43906,"43906-0.png",0,"ED BANK",1182047,1538,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43907,"43907-94566.png",0,"Buttnut&#039;s bank account",2173747,1538,"AoR",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43908,"43908-0.png",0,"Alliance",1824402,1538,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43909,"43909-0.png",0,"Just_the_one",2311295,1538,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43910,"43910-36632.png",0,"Under-Squad",2236596,1538,"U-S",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43911,"43911-0.png",0,"Tirador",1627510,1537,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43912,"43912-0.png",0,"My personal bank jaat",2357872,1537,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43915,"43915-0.png",0,"Open Arms mafia",2221396,1537,"OPAS",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43916,"43916-0.png",0,"Opps",1279105,1536,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43919,"43919-0.png",0,"Sibakero",1631200,1536,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43920,"43920-0.png",0,"TEST0001",2154486,1535,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43921,"43921-0.png",0,"ADVENT CHILDREN",733274,1535,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43923,"43923-0.png",0,"Capnet Corp",2150781,1535,"CNC",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43924,"43924-0.png",0,"No Brain No Gain",2050222,1535,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43925,"43925-0.png",0,"Milk & Cookies",1074856,1535,"M&C",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43927,"43927-0.png",0,"Dream High",2355822,1534,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43929,"43929-0.png",0,"Keothas Peacekeepers",1915951,1534,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43930,"43930-0.png",0,"We Are Falling",661036,1534,"BR",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43931,"43931-4909.png",0,"The Nexus -RECRUITING-",2277125,1534,"NXUS",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43932,"43932-0.png",0,"moneybank",2092251,1534,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43934,"43934-0.png",0,"Shambles",2135807,1533,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43936,"43936-0.png",0,"Bad idea",2269698,1533,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43937,"43937-20277.png",0,"Hotel_Moscow (hiring)",2559002,1533,"420",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43940,"43940-48108.png",0,"AKF",2312438,1533,"AKF",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43941,"43941-0.png",0,"IBM",697632,1533,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43942,"43942-0.png",0,"Rosa",2081210,1532,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43943,"43943-0.png",0,"The Horizon",2397268,1532,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43944,"43944-46064.png",0,"THE PEAKY BLINDERS.",1178894,1532,"PB",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43945,"43945-17701.png",0,"Greed Island",1332742,1532,"DWUN",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43949,"43949-0.png",0,"Resting",137902,1531,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43950,"43950-0.png",0,"Outsider",1386861,1531,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43951,"43951-0.png",0,"Cartel 2.0",2396935,1531,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43952,"43952-0.png",0,"BasicallyABank",2362193,1531,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43953,"43953-34502.png",0,"Vengeance",2032162,1531,"FAHQ",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43954,"43954-0.png",0,"Chillin and Killin",2165616,1531,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43956,"43956-0.png",0,"The great warriors",2288535,1530,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
43957,"43957-0.png",0,"Relaxed",1431524,1530,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43958,"43958-0.png",0,"Outsiderz",2005283,1530,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43959,"43959-0.png",0,"Hunter's pit",1417488,1530,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43963,"43963-0.png",0,"Nefarious",2256767,1529,"NF",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43965,"43965-0.png",0,"Outcast",2390146,1529,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43966,"43966-0.png",0,"Venom",2114675,1529,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
43967,"43967-0.png",0,"The Forsworn",2284897,1529,"4SRN",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
43968,"43968-0.png",0,"The Beginner&#039;s",2396339,1529,"T~B",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
