uid,name,level,la,fid,faction,rankedwarhits,attackswon,xantaken,useractivity,retals,boostersused,energydrinkused,specialammoused,dukecontractscompleted,refills,total
2835441,Sobhi,50,1718874986,7969,WIT-Premier,970,2932,1067,1935350,0,304,9,0,102,252,54188195
2835629,Seguwuk,50,1718876853,32395,-Aurora-,335,4894,1272,7845655,0,143,104,1482,387,326,172191974
2835686,FudgeDouglas,50,1718877185,8677,WIT-Ranger,1594,4155,1056,5564299,93,92,219,1750,443,437,183790198
2836032,Makaila,30,1718856343,10856,REK II,1084,2774,1314,1592889,9,143,1,0,31,486,324974021
2836307,GOLDDROGER,54,1718876894,20554,Rising Reckoning,1148,3367,896,1765400,1,348,26,1776,224,270,29151883
2836403,Spookyyyy,59,1718870306,9055,Natural Selection IV,1589,3795,1050,4143820,15,205,540,4700,126,320,80637070
2836611,peterftee,54,1718876127,9524,HT-Fenris,514,3517,964,4457385,0,98,136,15745,399,318,46335049
2836720,GromIcescream,58,1718857463,21040,Monarch Vanguard,1141,1920,1104,1752954,0,13,95,0,5,219,143265155
2837048,Daarth,50,1718874387,36891,FLATLINE,1386,2764,953,2187114,15,201,0,0,144,327,83647286
2837388,postie,61,1718877560,8954,Nuclear Armageddon,164,2207,1166,2363785,0,147,120,960,257,448,285978269
2837623,Eugeniu,50,1718875221,10856,REK II,919,1639,1286,1792394,8,250,5,0,118,409,318817968
2837805,Judith,69,1718874965,8606,The Saviors: Sanctuary,1800,4030,1259,6777576,22,531,1904,0,101,401,395016852
2838024,Chapeleiro,15,1718877110,50054,Core,1238,2669,1091,5613742,28,39,29,2470,99,333,0
2838448,Headcracker,55,1718877221,16057,Glory to Heroes,2274,3330,1194,4637089,23,230,6,1000,197,365,192000849
2838475,Nogrilla,75,1718878374,1149,WTF,543,3625,1571,5369010,102,24,212,2765,445,568,769298804
2838701,Trt_Mrt_Smrt,58,1718878013,44758,NPO - Prosperity,481,1819,1280,2673077,6,153,11,19,107,481,388126036
2838737,VengefulFiend,67,1718857910,32781,HAMAG HQ,2133,4789,1170,9548522,82,297,1435,7376,233,398,202594228
2838827,NamoiTheTame,70,1718878266,8422,Monarch Cupid,446,4140,923,11881999,2,63,145,11904,584,175,38444490
2839274,ChefYeff,66,1718875854,7282,Luscious Dreams,1885,5691,1460,8435466,118,570,534,872,420,461,407134949
2839659,Setth,53,1718870678,9100,The Black Hand,1135,2078,1045,1094462,7,108,36,500,47,358,198029643
2839892,Manolo5678,50,1718868327,8867,Monarch Chrysalis,891,2612,836,3526279,18,263,171,2003,245,192,12184942
2840358,xiao,50,1718877220,11796,SMTH - Bright Summit,354,883,1294,1599133,0,195,107,0,50,361,428976211
2840684,Sam,73,1718859644,41853,Blood Money,956,3532,1271,5209523,19,26,22,12143,551,434,466849844
2840742,Rosti,20,1718877855,26312,Delightful Assholes,2589,4011,1545,9774494,103,268,612,161,247,479,572060723
2840935,Drexlee,65,1718873751,27902,SMTH - Concord,558,2517,1548,2464418,2,9,8,500,531,543,634295307
2840949,Pg99,61,1718875756,15655,Ravage,53,2235,1110,2177466,2,59,78,1056,90,401,210048426
2841349,Dixie-Flatline,46,1718853124,40992,Medic!!,394,856,842,1990864,1,107,418,1518,56,361,132507344
2841528,ScaryTerry_,51,1718868210,26312,Delightful Assholes,1261,6203,999,7026957,16,266,159,27604,530,320,8883820
2841986,Tommalom,60,1718877241,15446,Druggies in Snuggies,615,2120,1390,5687607,9,143,570,421,149,454,482092836
2842476,MentalDepressed,49,1718857123,10913,Unbroken Silence,114,1357,727,1336643,0,43,55,0,99,102,32700996
2842530,Reaper6699,66,1718877132,15151,The ZOO,137,2739,978,2208719,0,49,83,1030,99,363,123251340
2843485,BotKiller,50,1718877431,10818,Lex Wolverines,356,2856,1001,3472184,15,274,539,70,82,377,149142743
2843684,Szopuniu,57,1718871197,15655,Ravage,297,3168,994,2044898,0,199,95,0,67,328,55014796
2843964,prepucemauve,69,1718844746,9036,The Black Pearl,1157,5171,1320,3685706,7,96,322,11213,441,485,316602394
2844436,Jimny,45,1718875506,33097,Occultus,811,4411,1096,3475712,1,103,42,18719,502,327,56191561
2844516,Xsiam,60,1718842670,47878,Righteous Aura,1275,3125,1100,3437423,32,142,221,4475,136,349,202246647
2844537,Pontah,50,1718873882,7935,Blue Rock Collective,1432,2021,1369,2899679,3,198,4,1124,75,348,368183156
2844669,Farmer,62,1718872190,36660,Premature Attackulation,1291,3353,1224,2087131,2,282,86,0,88,302,122131153
2844695,mengo,20,1718877431,9412,BLACK STATUES,485,3488,1088,1896312,0,271,42,0,18,404,155201435
2844703,Tato12,76,1718875059,46127,Cyber Warfare,3014,4929,1379,4752558,3,9,145,294,242,349,231287617
2844726,-Behemoth,50,1718867142,46127,Cyber Warfare,2705,3980,1344,4580786,7,125,91,291,21,453,377756509
2844886,OHNO,82,1718872514,49953,Lowkey Lunatics,2191,6308,1346,9872993,111,297,507,16519,421,486,312391870
2844986,UFOagency,76,1718877547,7969,WIT-Premier,109,3796,1304,3183522,0,104,33,41098,531,372,397149375
2844990,MoneyBandSosa,71,1718869123,13525,Wargasm 2.0,2226,4560,1279,4516367,33,397,124,3327,315,346,211391360
2845182,MrFarmy,60,1718878417,40380,Seshlehem,1042,3702,880,4059591,10,105,115,12087,252,237,48927760
2845511,LaMiko,62,1718867866,15929,The Inquisition,203,2006,1113,3626151,4,578,213,610,204,488,451457360
2846190,Cytorian,61,1718877931,41342,Crows Perch,1354,3506,875,4113161,30,272,207,1277,252,263,31828912
2846590,Jimmy_L,35,1718877867,9689,Deja,485,5480,1171,4447979,2,70,172,1495,555,427,75856265
2846701,Razackh,80,1718873907,15222,Dark Arts,1820,4964,1414,4314601,78,147,108,1301,446,519,435560712
2847163,Crosssssss,60,1718878359,36134,SMTH - Silver Hand,459,1622,1787,4023011,3,91,1058,154,160,574,1170529302
2847239,Hyper46,75,1718869367,46442,The Resolute,841,3744,1468,5089834,25,97,59,5098,27,508,606802588
2847473,OgBob,60,1718877282,15446,Druggies in Snuggies,1026,3862,1350,5359124,28,207,1370,7595,229,485,403150449
2847601,Net,63,1718865770,27902,SMTH - Concord,620,1239,1533,4541970,6,59,529,20,88,512,773773333
2847829,Deathklok,61,1718874237,13665,PT-Penguins,1065,3196,1246,1724010,0,186,43,6620,100,317,205473130
2847956,Dream,60,1718875369,49837,Coma Toast,1905,5145,959,5673933,8,239,117,212,275,299,24282530
2848109,ElsieHasFangs,50,1718870336,8677,WIT-Ranger,1007,2742,844,1789620,2,69,923,1956,165,258,60134748
2848521,NatashaTrace,75,1718876924,8836,Vinerri,1633,5310,1365,3761425,30,77,681,2503,254,416,291316529
2848605,ConnyIsland,64,1718871970,15120,Wolf Pack Next Generation,27,4429,1138,3047445,1,7,33,1840,548,290,50422823
2848822,Asteriea,77,1718855656,9356,SMTH - Party Animals,1064,2977,1616,7341688,63,29,419,594,505,549,875098552
2848855,superxu,70,1718871841,11796,SMTH - Bright Summit,692,2012,1589,4660388,3,95,1348,1763,202,549,944194410
2848905,TheeOGQtip,50,1718876242,8811,Impulse 13!,96,1683,683,4022549,3,199,57,0,37,189,19890030
2849039,VincentG,68,1718872881,7049,39th Street Healers,843,4076,956,4553815,7,26,19,13418,537,316,31890621
2849342,Jacbob,72,1718875507,16443,Undead Syndicate,1488,4838,1306,6893727,24,105,578,11136,401,488,433513009
2849441,LostvoiceV,64,1718878437,21716,The Covenant,225,2214,655,4058737,0,61,1,0,37,255,40790972
2849544,CraftyM,15,1718857907,42671,The Hellfire Club,217,3870,805,2759662,2,32,22,14872,521,367,22531243
2850068,White-Lion,69,1718878383,10566,The Rifle Company,711,3365,1361,10651050,11,216,1506,861,314,403,416201817
2850103,Shqipe,60,1718878240,49297,Shaggy Hi-Fidelity,3284,6242,1599,11234724,61,51,92,12088,186,403,466759177
2850583,AlexDJ88,25,1718870297,18560,S.C.A.R. - DELTA GREEN,1483,2457,764,1941759,1,1,5,50,22,277,38251725
2850901,--El_Nino,50,1718878384,8422,Monarch Cupid,426,1381,736,680938,2,5,0,0,3,531,106544559
2851067,EddieVDog,46,1718876453,36140,Princess Dale&#039;s Beavers,456,4624,822,2147488,7,149,37,6594,261,234,10850903
2851169,gnok,56,1718876916,19,39th Street Killers,72,2082,1205,2748954,1,10,6,0,130,509,377932243
2851736,AhmedSa,35,1718847405,18569,Romania Elite Kommando,1015,2564,771,4414676,30,158,6,4135,144,100,11210403
2852279,Razoriel,30,1718871151,13502,Dead or Alive,841,4347,1556,9329306,4,352,3188,9690,372,535,878416561
2852359,mummypotato,33,1718873665,9689,Deja,793,4049,1313,5162717,8,231,432,3958,382,419,256417187
2852673,Haloblade,69,1718877814,15151,The ZOO,99,3814,1412,1951420,0,161,214,1000,52,339,401942407
2852819,Thickener,35,1718864669,48002,Corrupted Phoenix,253,1734,804,2336639,5,45,2,95,260,151,35435223
2853898,Thedarkweb,63,1718878198,19,39th Street Killers,1200,3806,1201,5114235,0,338,505,2237,236,290,137474020
2853963,Towels,62,1718850361,32395,-Aurora-,107,2697,955,2430379,1,84,7,500,121,322,78371510
2853970,VonCopa,26,1718878422,8836,Vinerri,2884,4721,1404,6627584,27,313,190,0,383,417,384737813
2854222,Yu-Ri,83,1718878446,12094,Nuclear Fusion,229,4219,1734,12265365,1,472,1582,1595,519,568,1107016176
2854275,beeefaroni,68,1718873886,9517,OverWatch,817,2888,1276,3420491,12,54,339,1564,139,448,429359626
2854705,nobbysheep,60,1718877456,21040,Monarch Vanguard,1359,2345,1066,2162516,3,40,183,2444,95,264,85053268
2854737,MasterF1re,68,1718876314,2736,Itsi Bitsi Bikini,533,3152,1205,2639955,0,47,880,6448,374,453,321606200
2855227,STUDSELBY,60,1718871787,46144,SKS MUTATED,2112,3818,851,2708802,32,317,224,3490,321,181,14506755
2855574,ortibeX,53,1718862996,44758,NPO - Prosperity,275,2129,586,1442337,27,27,99,1000,100,323,64296240
2855875,MCSH,78,1718878386,36891,FLATLINE,692,3732,1463,7163584,15,337,571,9196,474,467,434451175
2856369,Master_Pain,40,1718872488,13377,The Brotherhood of War,581,3427,1284,5198123,37,127,64,57,93,352,348951777
2856498,Furai,60,1718867798,9305,Legitimate Business,442,3810,1221,3351988,4,350,223,1399,331,303,137933813
2856733,Chris-Cross,45,1718852177,48832,One Big Family,1562,4074,877,807141,4,255,163,0,53,314,32046422
2856750,Galaxia123,55,1718874726,27554,Spawtans,873,4353,1262,4773016,18,45,186,5805,497,471,256267415
2856887,Glitchz,71,1718871881,14581,Project Nimbus,1204,4359,1368,3016089,49,129,208,18250,412,412,342980321
2857239,Clowncar,30,1718849604,35776,IA Black,695,1820,1079,3707701,6,386,108,1400,70,335,173998361
2857545,Buzz_Angus,53,1718868144,46666,Mass Hysteria,1531,3414,678,1467572,4,324,0,1206,201,173,0
2857726,K19_96p,56,1718873997,38662,Only The Family,975,2738,1320,3403383,0,353,226,1031,34,403,375985887
2857831,ThaLegend,40,1718864683,14686,Endless Endeavor,273,2856,940,2363436,3,353,1327,0,161,395,212804979
2857854,Abidax,67,1718877155,12094,Nuclear Fusion,816,3583,1087,2842229,7,151,238,1340,194,304,88070784
2858061,El-Raco,46,1718877913,15929,The Inquisition,131,1357,752,875151,0,1,0,0,61,280,25662987
2858290,Celasha,67,1718857572,13502,Dead or Alive,304,2860,1096,4677598,1,212,43,100,455,246,84720828
2858364,Ducati_Jack,50,1718857074,41067,Houdini,1028,2682,1049,3900225,1,383,87,105,149,256,43286427
2859049,ShadoeBite,44,1718855506,12094,Nuclear Fusion,588,1669,466,2625634,1,207,12,0,130,123,1694542
2859436,AleKo,31,1718863214,40420,Too Sober for this Shit,437,3120,1001,2017179,1,210,0,1867,34,237,53853545
2859500,FingerX,57,1718872135,27902,SMTH - Concord,257,1151,1553,4881786,4,6,110,299,72,491,558773356
2859995,JayJayGoth007,60,1718877653,32395,-Aurora-,149,3362,697,6724061,1,85,30,29482,518,240,23254480
2860661,Bloodgloom,68,1718862681,45415,Nixies Forge,1396,4025,924,4332562,36,270,33,8727,310,339,0
2861276,demoxgm,62,1718878246,946,PT-IronHearts,280,2519,927,2582969,5,260,17,7894,365,296,66259141
2861491,NIGHT-KING,70,1718876180,12094,Nuclear Fusion,421,2852,1420,5519269,0,79,15,1645,268,510,565606485
2861607,Kat92,72,1718855837,49953,Lowkey Lunatics,1371,4056,1169,4371266,66,326,140,2395,112,389,103030896
2861984,Candyman7708,45,1718852456,49927,Viking Family,2536,3959,1113,2853730,6,147,11,133,48,272,0
2862011,Tumppu,60,1718864993,8836,Vinerri,857,3366,1035,3919208,0,544,470,0,138,337,112991945
2862569,Merzman,67,1718872881,10610,NPO - Strength,276,2707,1349,4409597,0,193,25,0,18,451,413993704
2862590,iLimpan,64,1718875279,30085,Wargasm HQ,670,3408,543,3939790,10,158,80,11824,442,234,18386332
2863294,Kutgar,25,1718863332,43325,Crime Syndicate,596,2955,750,4552788,21,179,451,3710,290,374,42922047
2863795,Swanzee,30,1718871295,30584,Disorderly Conduct,1315,3224,995,2355410,5,196,2,1326,177,329,67495882
2863996,ROMEO_69,15,1718865990,8205,FREE PALESTINE,488,1090,348,1373970,2,244,49,0,21,140,1284115
2864080,TmTheEnchanter,50,1718867678,50054,Core,936,3319,993,6736006,36,122,144,5195,342,209,43608012
2864750,Lorry1152,16,1718877886,15046,We Are Rising,209,3002,796,4108855,5,36,131,0,123,176,8711708
2864785,Ymarah,50,1718854808,21716,The Covenant,108,774,1053,1847541,0,113,97,0,7,268,190691475
2864890,Us3L3sS,21,1718876832,7049,39th Street Healers,449,1690,698,1460025,0,210,0,1016,191,182,12170948
2864910,Thedaria,55,1718877502,25001,The Red Knights,288,1801,623,4575430,7,4,2,0,247,236,18170527
2864926,TornadoPig,57,1718864982,13131,Torn Galactic Republic,1396,2736,1247,3249987,48,212,6,0,6,405,295530403
2865196,kryptografik,61,1718855081,8510,Ara Pacis,129,1916,946,3744612,1,52,2,691,178,248,116729457
2865344,PinkButch1312,66,1718867652,15644,New Sith Order,302,3081,924,2373983,4,100,79,1000,198,309,46660379
2865634,Tarlos,69,1718873137,1149,WTF,272,3133,1403,5001807,27,184,526,10606,467,512,657578548
2866177,M4T,47,1718865188,46708,The Revenant,244,2019,870,2268044,9,304,516,165,31,311,62555333
2866181,Sixpathsmac,60,1718875485,49450,The Couch Potatoes,3020,4616,1229,4458907,130,172,149,5391,226,401,217227157
2866416,DeathDoctor,50,1718878511,48087,GigaProbe,1411,4832,988,8860322,33,261,48,5,322,321,35131513
2866489,Chuntttttt,68,1718861167,8803,Buttgrass Inc,858,3051,1330,3283996,3,31,12,14532,448,293,332539484
2866914,Houzi,59,1718878251,11796,SMTH - Bright Summit,640,2441,1103,4221264,15,5,254,1511,295,335,133557119
2867039,SoupOrNoob,81,1718865149,1149,WTF,404,4886,1309,5338920,30,1097,1155,25704,511,488,832981609
2867203,Schewpid,42,1718875064,27902,SMTH - Concord,553,1216,1381,1931394,6,45,36,0,122,521,546312241
2867213,R0LLEX,56,1718877723,48002,Corrupted Phoenix,471,2577,1155,6685125,20,134,0,1969,449,394,367817077
2867258,Andreei24,70,1718874731,8510,Ara Pacis,395,3535,1114,2426445,0,76,70,185,385,382,211688634
2867280,Peperutka,64,1718875853,13665,PT-Penguins,177,2818,786,2399279,0,70,54,3042,512,215,27100746
2867547,cecil7723,70,1718877233,9420,Sacrifice,376,4186,1085,5318927,0,213,185,409,455,437,87695564
2867594,Syder,15,1718870474,15046,We Are Rising,553,4305,1196,7118982,88,202,19,1290,132,354,105072186
2867696,Riverr,50,1718850430,36693,S.W.A.T Academy,192,3125,580,1763731,0,389,183,650,121,144,3019904
2867846,GinW,50,1718876929,27902,SMTH - Concord,359,1873,1445,2308404,4,24,0,134,383,491,458253747
2867907,Qss-,55,1718876984,11796,SMTH - Bright Summit,47,1184,835,2620103,0,28,18,595,243,214,128361241
2867920,KrypticAG,55,1718866546,9420,Sacrifice,1092,3300,947,1716855,15,173,16,500,179,135,37356954
2868035,dani01_cs,64,1718875493,8520,Xenon,223,2518,982,1999824,2,136,107,140,281,336,106678452
2868362,Rhiannone,70,1718868000,8537,NNGO,675,3102,1201,11141848,0,91,988,500,407,383,351343884
2868865,patratel,57,1718865958,10856,REK II,946,3350,875,2246117,1,25,50,5108,491,249,19825032
286890,II-STEER-II,85,1718878012,35776,IA Black,1567,4089,1377,3933345,116,167,4,670,163,546,1410900501
2868962,DerangedAssasin,57,1718851122,10856,REK II,654,2505,1017,1269732,0,395,114,3600,74,430,168890129
2869110,Stephen_Lynx,52,1718872387,946,PT-IronHearts,119,2952,991,4372085,0,29,1,3,443,416,74705162
2869217,TheFoe,31,1718877037,8836,Vinerri,741,1970,804,3201801,2,154,4,0,16,218,13825594
2869348,godonion,68,1718868487,16335,SMTH - November Chopin,357,2230,1402,2557084,0,4,51,0,299,473,459594638
2869519,Pentesilea,67,1718878296,8520,Xenon,308,2553,999,4915870,5,125,122,75,350,351,71362987
2869621,maodou,50,1718869619,9356,SMTH - Party Animals,136,400,1388,1620232,0,7,103,0,6,409,552901514
2869696,Unleashed,52,1718878452,16443,Undead Syndicate,1338,2027,1241,4261034,3,344,1054,4836,209,407,468077104
2869766,Novaxx,60,1718877595,44758,NPO - Prosperity,595,2514,1182,2403024,3,59,40,544,344,357,253460647
2869822,lunoire,16,1718878338,8715,Midnight X,21,888,799,840379,0,2,0,0,66,353,52242789
2870617,Mad_Chatter,55,1718872210,42671,The Hellfire Club,110,2373,785,3581385,1,13,15,1357,283,208,24216592
2870685,Hunter2Shepp,69,1718864289,46144,SKS MUTATED,3031,5989,763,3299743,35,280,92,22220,375,388,19077984
2870715,YogiBerry,59,1718860881,49927,Viking Family,1568,3495,943,3024661,2,238,4,2450,150,218,0
2870950,Tankypantz,56,1718876263,42671,The Hellfire Club,141,1863,1116,1158106,1,11,16,1589,73,372,244835646
2870951,truecat,50,1718859216,46708,The Revenant,279,2717,812,3159221,4,321,41,0,403,225,12404439
2871000,Patronus,58,1718872721,10610,NPO - Strength,383,3032,1059,4913653,0,27,13,103,428,285,122086204
2871042,Goofed,42,1718866512,41702,39th Street Warriors,280,2846,922,1846290,3,210,28,3200,91,161,24728037
2871084,WhiteWolfX,50,1718859692,8500,Extinction,685,1688,751,2627222,1,147,26,342,204,204,12029402
2871120,AtomicGarou,83,1718868452,9041,PT-Calculated,567,4709,1068,8476446,1,145,40,2560,310,317,50654921
2871438,AUnknown,46,1718878237,18569,Romania Elite Kommando,533,823,462,1964582,0,22,4,0,85,241,2120849
2871443,Zoraida,57,1718869840,12645,NPO - Endurance,383,1967,1070,6490714,13,57,114,1495,88,305,154163330
2871485,NightShadeNova,59,1718878383,8520,Xenon,597,2922,998,3306393,7,84,464,1002,145,293,56928314
2871497,Bean2023,21,1718877826,8085,Nuclear Blast,2463,3891,995,14049110,28,175,480,3135,143,414,103847031
2871572,BigWangNu,70,1718877488,8520,Xenon,289,3212,1304,3151827,0,273,157,4648,470,411,305642723
2871602,TheAnarch,70,1718861425,8500,Extinction,1628,3681,1391,5152019,18,170,38,263,365,455,418640843
2871669,Andais,50,1718860008,10610,NPO - Strength,2030,3381,1104,3502396,23,222,6,0,22,234,78958656
2871880,n3wgins,69,1718871510,46708,The Revenant,526,3441,1185,4967219,33,386,600,614,438,364,306798238
2872016,JasonM,68,1718875497,44758,NPO - Prosperity,198,2866,1117,1922621,1,312,92,1994,298,309,42982775
2872322,-MOB-,70,1718877769,25025,DP Warriors,487,3409,1467,5360135,13,420,561,13411,500,491,694093263
2872646,Othrod,66,1718878368,8954,Nuclear Armageddon,66,3089,1014,2763264,0,110,47,4183,466,343,54886562
2872803,BubbaGump,70,1718876306,49380,Crows,2511,5138,944,6838377,64,307,94,2534,322,334,37298222
2872989,Tones,61,1718878189,10610,NPO - Strength,353,2228,1085,7120192,3,106,124,7055,224,323,169480004
2873277,MrPringles,60,1718878091,19,39th Street Killers,1109,3065,1053,5038974,33,163,770,1506,431,304,153172128
2873368,Pelintra,35,1718878398,9357,AQUA-Neptune,1358,2667,602,4600899,122,220,6,836,224,219,4668403
2873468,Mandavoshka,45,1718849996,40775,WarDogs HQ,329,2421,990,1414868,1,282,82,2905,139,343,62243658
2873494,Thor,60,1718859389,48058,Banty Shack,1710,4504,1150,4865767,35,286,171,4078,242,271,92266159
2873553,MrOnion,61,1718875614,8422,Monarch Cupid,392,2870,1053,3714434,6,376,165,2893,497,308,94770924
2873567,Alphalite,50,1718875025,51926,Inglorious Basterds,751,2167,687,4258425,3,188,12,0,105,222,11687789
2873640,Riesling,65,1718873035,48640,Infernum Apocalypse,1904,3721,1262,7603280,97,726,175,100,142,423,654439720
2873678,kpoper,59,1718867173,36134,SMTH - Silver Hand,1264,2477,983,4646069,0,25,83,526,308,443,167940251
2873736,Chrollo,68,1718872101,27554,Spawtans,640,3122,1121,5503024,67,691,612,27857,384,446,619272194
2873741,anguswild,67,1718878373,12094,Nuclear Fusion,444,3020,1068,4737944,1,67,129,4742,342,346,110385504
2873965,Baugnesh,60,1718853857,14581,Project Nimbus,451,2674,1172,3507114,0,22,11,9,224,302,243082460
2873975,Jerickw,58,1718876493,36891,FLATLINE,2884,3354,804,2956881,87,111,70,1440,125,259,11200243
2873995,Mando,35,1718875508,48058,Banty Shack,1155,4064,727,2978267,16,241,57,2222,135,205,16049697
2874243,Dagsy1,67,1718875546,7969,WIT-Premier,1110,3699,1239,5255179,5,619,160,1750,260,331,240415517
2874272,Alibaba88888,35,1718872119,10610,NPO - Strength,169,1573,1186,2151931,0,63,82,1109,53,382,435254865
2874431,Clucker-Flubs,58,1718868193,35140,Vault 76,584,3677,721,2012856,1,79,179,11409,238,262,13741579
2874437,Furon2310,25,1718876683,12249,Aurora Surrealis,502,3272,738,3438893,7,5,34,1250,297,158,14441587
2874681,MasterBiter,60,1718870940,49413,Green &#039;Peace&#039;,2668,3499,1078,2471376,20,186,15,0,124,320,93696389
2874755,Jericho_Jones,55,1718862172,27312,SA  Equilibrium,136,2387,1048,1585476,0,58,192,100,54,340,96590562
2874868,tomdv,56,1718872575,20747,Damage Inc,1111,3206,925,1663181,1,194,324,0,207,266,42296748
2874952,Rand_Al-Thor,67,1718868168,10913,Unbroken Silence,266,2016,1295,4121008,9,1161,748,110,33,404,663647470
2874990,Polaroth,64,1718873112,12645,NPO - Endurance,394,2665,1251,4708187,48,59,380,3796,384,381,321988152
2875067,Para_Thenics,60,1718876436,10610,NPO - Strength,1615,3320,1198,5118877,21,149,89,1374,382,389,247545916
2875069,ToiletPaper1USD,26,1718877917,8468,Bloodbath and Beyond,730,4669,1035,6491103,36,48,63,10773,185,332,29423989
2875194,Cheptan,31,1718877610,18569,Romania Elite Kommando,290,2700,742,1667520,2,47,23,8815,383,172,7825413
2875203,Twinpipes,68,1718875248,7969,WIT-Premier,1131,4779,1232,4208630,3,298,90,4931,308,350,194285207
2875479,PasqualeBanana,56,1718865056,16053,Asylum 2.0,1812,2650,1149,1716194,7,257,3,0,154,279,108688346
2875514,Crystalbeth,50,1718853757,50170,Night Watch,2249,4109,959,7222760,27,287,171,5836,209,316,29127064
2875751,Drbaddy,60,1718875419,10856,REK II,886,4168,1068,4477570,3,217,42,10816,435,307,89051403
2876307,daluo,79,1718871012,11796,SMTH - Bright Summit,1404,3521,1518,10071038,60,65,2786,15723,400,492,752535377
2876427,Mahogdogg,76,1718853267,7969,WIT-Premier,78,3183,1433,2366985,1,801,561,13831,310,424,643791266
2876463,Korbatroll,45,1718860189,50170,Night Watch,1521,3187,954,3697923,13,186,90,2550,186,258,35376628
2876705,CatDurst,65,1718878333,8076,Order Through Chaos,367,2406,775,2731022,6,458,651,13778,402,394,107909115
2877210,JoiNto,55,1718871586,33097,Occultus,466,3522,1054,3626225,3,12,155,2917,272,338,129446881
2877227,Xorbi,62,1718875817,8520,Xenon,365,2823,1005,2803963,2,201,63,10914,395,295,112420282
2877268,Quasarius,50,1718867528,26437,The Pagans,231,1375,1256,2292929,2,266,141,1590,156,390,408755027
2877300,Osclot,60,1718860955,49450,The Couch Potatoes,2124,3432,1146,2667824,196,414,103,5945,179,379,0
2877456,H0rde,42,1718873110,17991,The Phoenix Collective,2306,5002,954,3600430,51,625,88,16674,356,303,43477932
2877863,Nicoalas,54,1718858308,13851,Nuclear Therapy,835,2664,588,1678982,2,192,49,2346,191,221,7748736
2877873,Scrumx,68,1718874982,42125,ODB,2471,4020,1276,3260515,80,55,10,90,228,441,293158399
2877964,Maxster20,30,1718866981,7746,C.R.H,1146,2973,894,3789054,4,201,10,0,106,163,16566246
2878237,Y3llowSub,63,1718871783,44758,NPO - Prosperity,160,2698,1055,3098950,13,62,1,20,202,286,141938385
2878286,Queeny,62,1718849406,10818,Lex Wolverines,297,3068,935,2344830,3,321,149,26,168,246,17847915
2878339,Tien-Lee,55,1718863347,22295,Aquarius,513,2526,987,1565126,0,65,71,0,200,347,35632009
2878672,MrRodeo,39,1718876998,25001,The Red Knights,345,2384,1178,1187159,9,96,74,2114,338,481,362876934
2878780,TheBtv,59,1718877830,44758,NPO - Prosperity,297,2016,958,1728039,1,104,0,1030,317,328,70476555
2878893,alaflash,42,1718862734,16247,Capacity X,427,1968,492,3810491,0,0,44,155,181,171,1439367
2878953,-TheSaint-,66,1718871948,49431,Menace,2025,3694,1198,3824865,117,359,81,800,27,330,145992870
2879084,Sky-king,50,1718872093,36134,SMTH - Silver Hand,580,2130,1159,2086318,3,13,66,404,135,328,200639176
2879196,Daddyflex,50,1718856244,28073,Shiny Hoard Avian Team,895,2430,664,4476173,2,379,22,1134,12,210,6305296
2879218,Cyanie,50,1718872044,36134,SMTH - Silver Hand,761,2286,1238,2119883,13,20,29,0,156,353,234723688
2879457,MisterCow,56,1718860412,10610,NPO - Strength,448,2201,999,2600192,0,26,122,7237,277,230,28298582
2879563,LilSausage,50,1718862419,41234,Peaky CS,1335,1980,823,2230056,0,446,14,750,64,195,27459769
2879718,Bunna,61,1718876568,10610,NPO - Strength,396,2005,1346,1205463,9,76,9,469,249,420,384976184
2879791,sukya,53,1718872835,49319,SCHIZOPHRENIACS,2008,2569,1018,1012757,19,226,3,50,27,351,115241002
2879792,Ruinart,59,1718870328,49319,SCHIZOPHRENIACS,1509,3054,889,2954281,1,225,43,1057,345,320,51492080
2879869,BOTViking,55,1718876743,44762,The Iron Maiden,1535,2874,726,1901173,9,221,14,352,351,213,9496889
2880253,Eruvadhor,60,1718871851,9405,The Saviors,1729,2867,922,2502406,1,344,998,2800,82,263,68175408
2880258,RickySanto,27,1718877923,49319,SCHIZOPHRENIACS,424,1941,844,1371644,0,118,0,0,21,311,89190154
2880278,Vaxillian,50,1718853735,49450,The Couch Potatoes,2242,3904,1053,3560542,78,153,66,1606,313,326,88206993
2880424,Terrapin,65,1718876825,12645,NPO - Endurance,429,2668,1047,2966128,24,59,20,104,401,276,65810979
2880440,Curlytoots,57,1718877508,45415,Nixies Forge,948,3077,610,2335749,37,193,16,1976,33,151,0
2880591,Zechst,18,1718877057,22295,Aquarius,681,2339,808,2027820,0,107,0,0,67,207,17566602
288076,Tankbusta,100,1718874615,2013,Subversive  Alliance,528,9598,7399,7224489,69,159,3947,34973,154,2613,9775712442
2880811,auxman,19,1718869871,46442,The Resolute,139,1970,531,1781288,8,403,7,246,85,141,11038589
2880814,Tukson,25,1718871420,8510,Ara Pacis,429,4164,790,1305661,4,23,3,0,184,292,28577110
2880895,tinybliccy,59,1718874639,11428,Swiss Squad,161,2715,1040,2813508,2,176,501,1695,252,373,108887218
2880987,Zemin,60,1718867611,16335,SMTH - November Chopin,484,1976,1314,2829726,1,140,773,285,228,444,377229004
2881126,Jonny,70,1718878532,49431,Menace,1418,3743,1164,8702936,139,254,7,5202,172,361,193563357
